block_id,mine_id,x,y,z,volume_m3,density,estimated_mn_pct,kriging_variance,tonnage_t,is_ore
BLK-1095,DEMO-01,375.0,493.85,162.56,32068.4,2.92,9.004,152.6787,93639.7,0
BLK-1096,DEMO-01,375.0,493.85,177.44,32068.4,2.943,3.112,55.7166,94377.3,0
BLK-1097,DEMO-01,375.0,493.85,192.33,32068.4,2.922,4.074,92.4465,93703.9,0
BLK-1098,DEMO-01,375.0,493.85,207.22,32068.4,2.925,5.895,156.5504,93800.1,0
BLK-1099,DEMO-01,375.0,493.85,222.11,32068.4,2.911,8.357,198.1091,93351.1,0
BLK-1100,DEMO-01,375.0,493.85,237.0,32068.4,2.913,10.325,219.7795,93415.2,0
BLK-1101,DEMO-01,375.0,536.92,103.0,32068.4,2.929,14.912,227.3673,93928.3,0
BLK-1102,DEMO-01,375.0,536.92,117.89,32068.4,2.943,14.912,227.3673,94377.3,0
BLK-1103,DEMO-01,375.0,536.92,132.78,32068.4,2.936,16.69,231.0561,94152.8,0
BLK-1104,DEMO-01,375.0,536.92,147.67,32068.4,2.927,16.064,219.753,93864.2,0
BLK-1105,DEMO-01,375.0,536.92,162.56,32068.4,2.917,9.461,153.5103,93543.5,0
BLK-1106,DEMO-01,375.0,536.92,177.44,32068.4,2.919,3.561,63.097,93607.7,0
BLK-1107,DEMO-01,375.0,536.92,192.33,32068.4,2.906,3.445,77.523,93190.8,0
BLK-1108,DEMO-01,375.0,536.92,207.22,32068.4,2.897,6.091,164.0458,92902.2,0
BLK-1109,DEMO-01,375.0,536.92,222.11,32068.4,2.901,7.415,211.7132,93030.4,0
BLK-1110,DEMO-01,375.0,536.92,237.0,32068.4,2.917,10.981,224.2784,93543.5,0
BLK-1111,DEMO-01,375.0,580.0,103.0,32068.4,2.912,15.128,227.9177,93383.2,0
BLK-1112,DEMO-01,375.0,580.0,117.89,32068.4,2.897,14.912,227.3673,92902.2,0
BLK-1113,DEMO-01,375.0,580.0,132.78,32068.4,2.916,16.69,231.0561,93511.5,0
BLK-1114,DEMO-01,375.0,580.0,147.67,32068.4,2.912,15.242,220.6933,93383.2,0
BLK-1115,DEMO-01,375.0,580.0,162.56,32068.4,2.901,8.819,163.9689,93030.4,0
BLK-1116,DEMO-01,375.0,580.0,177.44,32068.4,2.911,6.042,89.3296,93351.1,0
BLK-1117,DEMO-01,375.0,580.0,192.33,32068.4,2.912,5.387,103.2962,93383.2,0
BLK-1118,DEMO-01,375.0,580.0,207.22,32068.4,2.908,7.149,179.4547,93254.9,0
BLK-1119,DEMO-01,375.0,580.0,222.11,32068.4,2.928,8.887,219.7173,93896.3,0
BLK-1120,DEMO-01,375.0,580.0,237.0,32068.4,2.891,12.358,226.2957,92709.7,0
BLK-1121,DEMO-01,425.0,20.0,103.0,32068.4,2.89,16.028,222.1099,92677.7,0
BLK-1122,DEMO-01,425.0,20.0,117.89,32068.4,2.916,15.093,221.9454,93511.5,0
BLK-1123,DEMO-01,425.0,20.0,132.78,32068.4,2.917,14.026,223.8269,93543.5,0
BLK-1124,DEMO-01,425.0,20.0,147.67,32068.4,2.923,12.968,218.2584,93735.9,0
BLK-1125,DEMO-01,425.0,20.0,162.56,32068.4,2.941,10.872,179.8563,94313.2,0
BLK-1126,DEMO-01,425.0,20.0,177.44,32068.4,2.97,17.256,143.8268,95243.1,0
BLK-1127,DEMO-01,425.0,20.0,192.33,32068.4,2.93,23.872,146.3597,93960.4,1
BLK-1128,DEMO-01,425.0,20.0,207.22,32068.4,2.911,21.599,171.3994,93351.1,1
BLK-1129,DEMO-01,425.0,20.0,222.11,32068.4,2.937,15.167,212.9974,94184.9,0
BLK-1130,DEMO-01,425.0,20.0,237.0,32068.4,2.912,12.5,227.1533,93383.2,0
BLK-1131,DEMO-01,425.0,63.08,103.0,32068.4,2.915,14.945,221.6163,93479.4,0
BLK-1132,DEMO-01,425.0,63.08,117.89,32068.4,2.949,15.093,221.9454,94569.7,0
BLK-1133,DEMO-01,425.0,63.08,132.78,32068.4,2.914,13.927,223.6628,93447.3,0
BLK-1134,DEMO-01,425.0,63.08,147.67,32068.4,2.953,13.045,215.7658,94698.0,0
BLK-1135,DEMO-01,425.0,63.08,162.56,32068.4,3.113,12.78,174.5478,99828.9,0
BLK-1136,DEMO-01,425.0,63.08,177.44,32068.4,3.049,22.277,123.3401,97776.6,1
BLK-1137,DEMO-01,425.0,63.08,192.33,32068.4,2.928,31.119,104.1116,93896.3,1
BLK-1138,DEMO-01,425.0,63.08,207.22,32068.4,2.919,23.255,126.0212,93607.7,1
BLK-1139,DEMO-01,425.0,63.08,222.11,32068.4,2.918,12.873,191.9235,93575.6,0
BLK-1140,DEMO-01,425.0,63.08,237.0,32068.4,2.909,11.405,223.6354,93287.0,0
BLK-1141,DEMO-01,425.0,106.15,103.0,32068.4,2.92,14.745,220.1391,93639.7,0
BLK-1142,DEMO-01,425.0,106.15,117.89,32068.4,2.943,13.687,221.6113,94377.3,0
BLK-1143,DEMO-01,425.0,106.15,132.78,32068.4,2.953,13.927,223.6628,94698.0,0
BLK-1144,DEMO-01,425.0,106.15,147.67,32068.4,3.212,13.449,217.9954,103003.7,0
BLK-1145,DEMO-01,425.0,106.15,162.56,32068.4,3.347,15.901,180.859,107332.9,0
BLK-1146,DEMO-01,425.0,106.15,177.44,32068.4,2.967,27.249,122.6781,95146.9,1
BLK-1147,DEMO-01,425.0,106.15,192.33,32068.4,2.914,34.874,82.9786,93447.3,1
BLK-1148,DEMO-01,425.0,106.15,207.22,32068.4,2.929,23.133,85.8945,93928.3,1
BLK-1149,DEMO-01,425.0,106.15,222.11,32068.4,2.936,8.986,168.2891,94152.8,0
BLK-1150,DEMO-01,425.0,106.15,237.0,32068.4,2.906,9.832,218.4107,93190.8,0
BLK-1151,DEMO-01,425.0,149.23,103.0,32068.4,2.91,16.872,220.0757,93319.0,0
BLK-1152,DEMO-01,425.0,149.23,117.89,32068.4,2.947,18.171,220.799,94505.6,0
BLK-1153,DEMO-01,425.0,149.23,132.78,32068.4,3.022,15.039,222.4058,96910.7,0
BLK-1154,DEMO-01,425.0,149.23,147.67,32068.4,3.635,14.562,221.0917,116568.6,0
BLK-1155,DEMO-01,425.0,149.23,162.56,32068.4,3.397,17.843,189.7231,108936.4,0
BLK-1156,DEMO-01,425.0,149.23,177.44,32068.4,2.954,30.133,124.5867,94730.1,1
BLK-1157,DEMO-01,425.0,149.23,192.33,32068.4,2.912,34.258,78.8369,93383.2,1
BLK-1158,DEMO-01,425.0,149.23,207.22,32068.4,2.929,15.154,64.8841,93928.3,0
BLK-1159,DEMO-01,425.0,149.23,222.11,32068.4,2.934,7.37,149.6728,94088.7,0
BLK-1160,DEMO-01,425.0,149.23,237.0,32068.4,2.903,9.146,214.2699,93094.6,0
BLK-1161,DEMO-01,425.0,192.31,103.0,32068.4,2.912,18.482,222.2111,93383.2,0
BLK-1162,DEMO-01,425.0,192.31,117.89,32068.4,2.929,18.9,222.1224,93928.3,0
BLK-1163,DEMO-01,425.0,192.31,132.78,32068.4,2.967,18.9,222.1224,95146.9,0
BLK-1164,DEMO-01,425.0,192.31,147.67,32068.4,3.531,18.398,221.1572,113233.5,0
BLK-1165,DEMO-01,425.0,192.31,162.56,32068.4,3.696,18.551,188.779,118524.8,0
BLK-1166,DEMO-01,425.0,192.31,177.44,32068.4,3.029,28.965,120.6233,97135.2,1
BLK-1167,DEMO-01,425.0,192.31,192.33,32068.4,2.912,30.578,79.1803,93383.2,1
BLK-1168,DEMO-01,425.0,192.31,207.22,32068.4,2.919,12.857,88.751,93607.7,0
BLK-1169,DEMO-01,425.0,192.31,222.11,32068.4,2.9,5.216,151.5288,92998.4,0
BLK-1170,DEMO-01,425.0,192.31,237.0,32068.4,2.904,8.45,212.5553,93126.6,0
BLK-1171,DEMO-01,425.0,235.38,103.0,32068.4,2.918,18.792,221.4523,93575.6,0
BLK-1172,DEMO-01,425.0,235.38,117.89,32068.4,2.917,18.553,221.189,93543.5,0
BLK-1173,DEMO-01,425.0,235.38,132.78,32068.4,2.906,18.792,222.4125,93190.8,0
BLK-1174,DEMO-01,425.0,235.38,147.67,32068.4,3.027,16.378,218.5861,97071.0,0
BLK-1175,DEMO-01,425.0,235.38,162.56,32068.4,3.606,16.298,178.972,115638.7,0
BLK-1176,DEMO-01,425.0,235.38,177.44,32068.4,3.353,23.069,111.6864,107525.3,1
BLK-1177,DEMO-01,425.0,235.38,192.33,32068.4,2.918,24.122,91.5568,93575.6,1
BLK-1178,DEMO-01,425.0,235.38,207.22,32068.4,2.903,11.004,104.7545,93094.6,0
BLK-1179,DEMO-01,425.0,235.38,222.11,32068.4,2.892,5.342,160.7983,92741.8,0
BLK-1180,DEMO-01,425.0,235.38,237.0,32068.4,2.922,13.328,215.4872,93703.9,0
BLK-1181,DEMO-01,425.0,278.46,103.0,32068.4,2.892,19.903,223.4821,92741.8,0
BLK-1182,DEMO-01,425.0,278.46,117.89,32068.4,2.917,19.903,223.4821,93543.5,0
BLK-1183,DEMO-01,425.0,278.46,132.78,32068.4,2.938,19.903,223.4821,94217.0,0
BLK-1184,DEMO-01,425.0,278.46,147.67,32068.4,2.945,17.092,214.1913,94441.4,0
BLK-1185,DEMO-01,425.0,278.46,162.56,32068.4,3.076,12.733,163.0951,98642.4,0
BLK-1186,DEMO-01,425.0,278.46,177.44,32068.4,3.425,13.968,81.6112,109834.3,0
BLK-1187,DEMO-01,425.0,278.46,192.33,32068.4,3.049,15.204,95.2474,97776.6,0
BLK-1188,DEMO-01,425.0,278.46,207.22,32068.4,2.905,8.171,95.4662,93158.7,0
BLK-1189,DEMO-01,425.0,278.46,222.11,32068.4,2.915,6.474,154.1277,93479.4,0
BLK-1190,DEMO-01,425.0,278.46,237.0,32068.4,2.932,14.372,212.2893,94024.5,0
BLK-1191,DEMO-01,425.0,321.54,103.0,32068.4,2.924,18.675,222.3937,93768.0,0
BLK-1192,DEMO-01,425.0,321.54,117.89,32068.4,2.907,20.957,225.0813,93222.8,1
BLK-1193,DEMO-01,425.0,321.54,132.78,32068.4,2.926,20.957,225.0813,93832.1,1
BLK-1194,DEMO-01,425.0,321.54,147.67,32068.4,2.888,20.026,216.6561,92613.5,1
BLK-1195,DEMO-01,425.0,321.54,162.56,32068.4,2.971,11.846,160.7704,95275.2,0
BLK-1196,DEMO-01,425.0,321.54,177.44,32068.4,3.188,7.632,71.3282,102234.1,0
BLK-1197,DEMO-01,425.0,321.54,192.33,32068.4,3.047,11.351,85.1735,97712.4,0
BLK-1198,DEMO-01,425.0,321.54,207.22,32068.4,2.92,8.967,91.2439,93639.7,0
BLK-1199,DEMO-01,425.0,321.54,222.11,32068.4,2.914,7.668,141.7017,93447.3,0
BLK-1200,DEMO-01,425.0,321.54,237.0,32068.4,2.914,12.231,204.2358,93447.3,0
BLK-1201,DEMO-01,425.0,364.62,103.0,32068.4,2.916,18.895,228.7419,93511.5,0
BLK-1202,DEMO-01,425.0,364.62,117.89,32068.4,2.923,18.895,228.7419,93735.9,0
BLK-1203,DEMO-01,425.0,364.62,132.78,32068.4,2.918,19.659,229.3832,93575.6,0
BLK-1204,DEMO-01,425.0,364.62,147.67,32068.4,2.916,18.036,222.5913,93511.5,0
BLK-1205,DEMO-01,425.0,364.62,162.56,32068.4,2.987,10.006,167.9397,95788.3,0
BLK-1206,DEMO-01,425.0,364.62,177.44,32068.4,3.056,6.086,85.3354,98001.0,0
BLK-1207,DEMO-01,425.0,364.62,192.33,32068.4,2.935,9.061,91.9255,94120.8,0
BLK-1208,DEMO-01,425.0,364.62,207.22,32068.4,2.916,10.017,109.9472,93511.5,0
BLK-1209,DEMO-01,425.0,364.62,222.11,32068.4,2.932,6.577,143.1074,94024.5,0
BLK-1210,DEMO-01,425.0,364.62,237.0,32068.4,2.902,10.667,201.8736,93062.5,0
BLK-1211,DEMO-01,425.0,407.69,103.0,32068.4,2.94,14.815,227.1531,94281.1,0
BLK-1212,DEMO-01,425.0,407.69,117.89,32068.4,2.899,16.562,230.799,92966.3,0
BLK-1213,DEMO-01,425.0,407.69,132.78,32068.4,2.912,16.562,230.799,93383.2,0
BLK-1214,DEMO-01,425.0,407.69,147.67,32068.4,2.913,15.485,223.0422,93415.2,0
BLK-1215,DEMO-01,425.0,407.69,162.56,32068.4,2.989,10.628,163.42,95852.4,0
BLK-1216,DEMO-01,425.0,407.69,177.44,32068.4,2.931,7.219,68.2723,93992.5,0
BLK-1217,DEMO-01,425.0,407.69,192.33,32068.4,2.911,8.933,91.3925,93351.1,0
BLK-1218,DEMO-01,425.0,407.69,207.22,32068.4,2.911,10.644,131.545,93351.1,0
BLK-1219,DEMO-01,425.0,407.69,222.11,32068.4,2.917,9.138,161.816,93543.5,0
BLK-1220,DEMO-01,425.0,407.69,237.0,32068.4,2.912,8.267,205.0741,93383.2,0
BLK-1221,DEMO-01,425.0,450.77,103.0,32068.4,2.914,11.019,229.815,93447.3,0
BLK-1222,DEMO-01,425.0,450.77,117.89,32068.4,2.87,12.175,233.9537,92036.3,0
BLK-1223,DEMO-01,425.0,450.77,132.78,32068.4,2.917,12.175,233.9537,93543.5,0
BLK-1224,DEMO-01,425.0,450.77,147.67,32068.4,2.922,11.478,225.1031,93703.9,0
BLK-1225,DEMO-01,425.0,450.77,162.56,32068.4,2.941,8.188,158.0555,94313.2,0
BLK-1226,DEMO-01,425.0,450.77,177.44,32068.4,2.936,4.897,63.0205,94152.8,0
BLK-1227,DEMO-01,425.0,450.77,192.33,32068.4,2.914,6.599,88.4126,93447.3,0
BLK-1228,DEMO-01,425.0,450.77,207.22,32068.4,2.927,10.129,149.3459,93864.2,0
BLK-1229,DEMO-01,425.0,450.77,222.11,32068.4,2.902,8.612,187.4452,93062.5,0
BLK-1230,DEMO-01,425.0,450.77,237.0,32068.4,2.926,7.828,214.7504,93832.1,0
BLK-1231,DEMO-01,425.0,493.85,103.0,32068.4,2.909,10.897,229.6169,93287.0,0
BLK-1232,DEMO-01,425.0,493.85,117.89,32068.4,2.901,10.804,229.6254,93030.4,0
BLK-1233,DEMO-01,425.0,493.85,132.78,32068.4,2.914,12.175,233.9537,93447.3,0
BLK-1234,DEMO-01,425.0,493.85,147.67,32068.4,2.935,11.522,222.5176,94120.8,0
BLK-1235,DEMO-01,425.0,493.85,162.56,32068.4,2.921,7.431,154.6988,93671.8,0
BLK-1236,DEMO-01,425.0,493.85,177.44,32068.4,2.937,3.222,76.0622,94184.9,0
BLK-1237,DEMO-01,425.0,493.85,192.33,32068.4,2.906,3.656,84.9482,93190.8,0
BLK-1238,DEMO-01,425.0,493.85,207.22,32068.4,2.93,7.363,160.2292,93960.4,0
BLK-1239,DEMO-01,425.0,493.85,222.11,32068.4,2.908,6.987,205.9646,93254.9,0
BLK-1240,DEMO-01,425.0,493.85,237.0,32068.4,2.919,8.656,221.4786,93607.7,0
BLK-1241,DEMO-01,425.0,536.92,103.0,32068.4,2.919,11.539,231.5388,93607.7,0
BLK-1242,DEMO-01,425.0,536.92,117.89,32068.4,2.925,11.539,231.5388,93800.1,0
BLK-1243,DEMO-01,425.0,536.92,132.78,32068.4,2.92,11.539,231.5195,93639.7,0
BLK-1244,DEMO-01,425.0,536.92,147.67,32068.4,2.906,11.723,220.2295,93190.8,0
BLK-1245,DEMO-01,425.0,536.92,162.56,32068.4,2.928,6.993,150.3395,93896.3,0
BLK-1246,DEMO-01,425.0,536.92,177.44,32068.4,2.939,3.18,64.4448,94249.0,0
BLK-1247,DEMO-01,425.0,536.92,192.33,32068.4,2.909,3.24,89.443,93287.0,0
BLK-1248,DEMO-01,425.0,536.92,207.22,32068.4,2.892,6.039,170.3957,92741.8,0
BLK-1249,DEMO-01,425.0,536.92,222.11,32068.4,2.923,9.223,217.4722,93735.9,0
BLK-1250,DEMO-01,425.0,536.92,237.0,32068.4,2.912,7.974,224.899,93383.2,0
BLK-1251,DEMO-01,425.0,580.0,103.0,32068.4,2.914,11.539,231.5388,93447.3,0
BLK-1252,DEMO-01,425.0,580.0,117.89,32068.4,2.924,11.539,231.5388,93768.0,0
BLK-1253,DEMO-01,425.0,580.0,132.78,32068.4,2.91,11.539,231.5242,93319.0,0
BLK-1254,DEMO-01,425.0,580.0,147.67,32068.4,2.913,11.11,222.2581,93415.2,0
BLK-1255,DEMO-01,425.0,580.0,162.56,32068.4,2.915,9.04,158.8165,93479.4,0
BLK-1256,DEMO-01,425.0,580.0,177.44,32068.4,2.936,4.934,79.1233,94152.8,0
BLK-1257,DEMO-01,425.0,580.0,192.33,32068.4,2.917,4.656,111.0384,93543.5,0
BLK-1258,DEMO-01,425.0,580.0,207.22,32068.4,2.9,6.382,186.5799,92998.4,0
BLK-1259,DEMO-01,425.0,580.0,222.11,32068.4,2.9,9.735,223.6107,92998.4,0
BLK-1260,DEMO-01,425.0,580.0,237.0,32068.4,2.918,10.223,225.9778,93575.6,0
BLK-1261,DEMO-01,475.0,20.0,103.0,32068.4,2.901,14.906,221.4269,93030.4,0
BLK-1262,DEMO-01,475.0,20.0,117.89,32068.4,2.896,13.332,221.1738,92870.1,0
BLK-1263,DEMO-01,475.0,20.0,132.78,32068.4,2.925,13.952,222.6849,93800.1,0
BLK-1264,DEMO-01,475.0,20.0,147.67,32068.4,2.925,12.171,210.49,93800.1,0
BLK-1265,DEMO-01,475.0,20.0,162.56,32068.4,2.912,5.678,156.3292,93383.2,0
BLK-1266,DEMO-01,475.0,20.0,177.44,32068.4,2.927,9.639,93.9383,93864.2,0
BLK-1267,DEMO-01,475.0,20.0,192.33,32068.4,2.934,19.04,147.7609,94088.7,0
BLK-1268,DEMO-01,475.0,20.0,207.22,32068.4,2.928,21.208,187.3049,93896.3,1
BLK-1269,DEMO-01,475.0,20.0,222.11,32068.4,2.924,16.951,219.0273,93768.0,0
BLK-1270,DEMO-01,475.0,20.0,237.0,32068.4,2.882,12.856,226.9664,92421.1,0
BLK-1271,DEMO-01,475.0,63.08,103.0,32068.4,2.913,14.733,220.0283,93415.2,0
BLK-1272,DEMO-01,475.0,63.08,117.89,32068.4,2.923,13.332,221.1738,93735.9,0
BLK-1273,DEMO-01,475.0,63.08,132.78,32068.4,2.911,14.306,222.9689,93351.1,0
BLK-1274,DEMO-01,475.0,63.08,147.67,32068.4,2.917,11.548,210.503,93543.5,0
BLK-1275,DEMO-01,475.0,63.08,162.56,32068.4,2.934,7.236,152.2577,94088.7,0
BLK-1276,DEMO-01,475.0,63.08,177.44,32068.4,2.973,12.071,75.4878,95339.4,0
BLK-1277,DEMO-01,475.0,63.08,192.33,32068.4,2.978,22.741,111.6732,95499.7,1
BLK-1278,DEMO-01,475.0,63.08,207.22,32068.4,2.934,22.829,149.6347,94088.7,1
BLK-1279,DEMO-01,475.0,63.08,222.11,32068.4,2.915,16.166,203.3115,93479.4,0
BLK-1280,DEMO-01,475.0,63.08,237.0,32068.4,2.914,12.647,225.5593,93447.3,0
BLK-1281,DEMO-01,475.0,106.15,103.0,32068.4,2.879,15.985,220.7493,92324.9,0
BLK-1282,DEMO-01,475.0,106.15,117.89,32068.4,2.912,15.813,223.1066,93383.2,0
BLK-1283,DEMO-01,475.0,106.15,132.78,32068.4,2.898,14.161,221.7607,92934.2,0
BLK-1284,DEMO-01,475.0,106.15,147.67,32068.4,2.925,11.964,214.4428,93800.1,0
BLK-1285,DEMO-01,475.0,106.15,162.56,32068.4,3.02,9.775,171.8211,96846.6,0
BLK-1286,DEMO-01,475.0,106.15,177.44,32068.4,3.107,16.598,109.011,99636.5,0
BLK-1287,DEMO-01,475.0,106.15,192.33,32068.4,2.968,27.236,88.9298,95179.0,1
BLK-1288,DEMO-01,475.0,106.15,207.22,32068.4,2.917,23.751,105.0362,93543.5,1
BLK-1289,DEMO-01,475.0,106.15,222.11,32068.4,2.946,13.165,186.7708,94473.5,0
BLK-1290,DEMO-01,475.0,106.15,237.0,32068.4,2.919,9.963,222.0155,93607.7,0
BLK-1291,DEMO-01,475.0,149.23,103.0,32068.4,2.899,17.03,223.0338,92966.3,0
BLK-1292,DEMO-01,475.0,149.23,117.89,32068.4,2.909,17.03,223.0338,93287.0,0
BLK-1293,DEMO-01,475.0,149.23,132.78,32068.4,2.912,15.813,223.1066,93383.2,0
BLK-1294,DEMO-01,475.0,149.23,147.67,32068.4,2.961,14.807,219.9221,94954.5,0
BLK-1295,DEMO-01,475.0,149.23,162.56,32068.4,3.227,13.355,191.4359,103484.7,0
BLK-1296,DEMO-01,475.0,149.23,177.44,32068.4,3.21,19.276,137.2292,102939.6,0
BLK-1297,DEMO-01,475.0,149.23,192.33,32068.4,2.943,25.941,85.4755,94377.3,1
BLK-1298,DEMO-01,475.0,149.23,207.22,32068.4,2.911,19.057,83.2799,93351.1,0
BLK-1299,DEMO-01,475.0,149.23,222.11,32068.4,2.927,9.41,174.8153,93864.2,0
BLK-1300,DEMO-01,475.0,149.23,237.0,32068.4,2.925,8.642,218.8742,93800.1,0
BLK-1301,DEMO-01,475.0,192.31,103.0,32068.4,2.932,15.19,222.25,94024.5,0
BLK-1302,DEMO-01,475.0,192.31,117.89,32068.4,2.912,16.872,223.3799,93383.2,0
BLK-1303,DEMO-01,475.0,192.31,132.78,32068.4,2.932,17.671,224.4399,94024.5,0
BLK-1304,DEMO-01,475.0,192.31,147.67,32068.4,2.916,16.014,223.1655,93511.5,0
BLK-1305,DEMO-01,475.0,192.31,162.56,32068.4,3.204,14.442,199.0549,102747.2,0
BLK-1306,DEMO-01,475.0,192.31,177.44,32068.4,3.441,18.316,146.5115,110347.4,0
BLK-1307,DEMO-01,475.0,192.31,192.33,32068.4,3.017,19.021,89.9883,96750.4,0
BLK-1308,DEMO-01,475.0,192.31,207.22,32068.4,2.934,11.35,84.0642,94088.7,0
BLK-1309,DEMO-01,475.0,192.31,222.11,32068.4,2.908,5.336,172.8774,93254.9,0
BLK-1310,DEMO-01,475.0,192.31,237.0,32068.4,2.91,9.273,217.6463,93319.0,0
BLK-1311,DEMO-01,475.0,235.38,103.0,32068.4,2.913,19.187,224.3017,93415.2,0
BLK-1312,DEMO-01,475.0,235.38,117.89,32068.4,2.924,18.013,222.779,93768.0,0
BLK-1313,DEMO-01,475.0,235.38,132.78,32068.4,2.91,18.091,222.9584,93319.0,0
BLK-1314,DEMO-01,475.0,235.38,147.67,32068.4,2.91,16.69,221.1561,93319.0,0
BLK-1315,DEMO-01,475.0,235.38,162.56,32068.4,2.943,11.936,191.0207,94377.3,0
BLK-1316,DEMO-01,475.0,235.38,177.44,32068.4,3.311,14.799,137.7795,106178.5,0
BLK-1317,DEMO-01,475.0,235.38,192.33,32068.4,3.323,13.375,102.9332,106563.3,0
BLK-1318,DEMO-01,475.0,235.38,207.22,32068.4,2.958,7.113,94.4783,94858.3,0
BLK-1319,DEMO-01,475.0,235.38,222.11,32068.4,2.907,4.189,166.819,93222.8,0
BLK-1320,DEMO-01,475.0,235.38,237.0,32068.4,2.933,11.302,217.8278,94056.6,0
BLK-1321,DEMO-01,475.0,278.46,103.0,32068.4,2.908,18.551,223.1304,93254.9,0
BLK-1322,DEMO-01,475.0,278.46,117.89,32068.4,2.935,18.551,223.1304,94120.8,0
BLK-1323,DEMO-01,475.0,278.46,132.78,32068.4,2.935,18.887,224.1895,94120.8,0
BLK-1324,DEMO-01,475.0,278.46,147.67,32068.4,2.917,16.18,217.6707,93543.5,0
BLK-1325,DEMO-01,475.0,278.46,162.56,32068.4,2.898,12.691,178.1642,92934.2,0
BLK-1326,DEMO-01,475.0,278.46,177.44,32068.4,3.032,10.24,116.9988,97231.4,0
BLK-1327,DEMO-01,475.0,278.46,192.33,32068.4,3.328,10.763,104.615,106723.6,0
BLK-1328,DEMO-01,475.0,278.46,207.22,32068.4,3.116,5.852,68.9679,99925.1,0
BLK-1329,DEMO-01,475.0,278.46,222.11,32068.4,2.939,7.66,152.2803,94249.0,0
BLK-1330,DEMO-01,475.0,278.46,237.0,32068.4,2.926,12.06,212.4481,93832.1,0
BLK-1331,DEMO-01,475.0,321.54,103.0,32068.4,2.933,16.793,223.3002,94056.6,0
BLK-1332,DEMO-01,475.0,321.54,117.89,32068.4,2.907,17.207,224.5047,93222.8,0
BLK-1333,DEMO-01,475.0,321.54,132.78,32068.4,2.92,17.525,224.7033,93639.7,0
BLK-1334,DEMO-01,475.0,321.54,147.67,32068.4,2.901,17.874,219.9554,93030.4,0
BLK-1335,DEMO-01,475.0,321.54,162.56,32068.4,2.926,11.485,175.9251,93832.1,0
BLK-1336,DEMO-01,475.0,321.54,177.44,32068.4,2.963,7.732,102.8642,95018.7,0
BLK-1337,DEMO-01,475.0,321.54,192.33,32068.4,3.259,7.837,95.297,104510.9,0
BLK-1338,DEMO-01,475.0,321.54,207.22,32068.4,3.173,9.213,59.9912,101753.0,0
BLK-1339,DEMO-01,475.0,321.54,222.11,32068.4,2.933,7.796,148.2144,94056.6,0
BLK-1340,DEMO-01,475.0,321.54,237.0,32068.4,2.905,10.912,213.0114,93158.7,0
BLK-1341,DEMO-01,475.0,364.62,103.0,32068.4,2.927,15.218,226.753,93864.2,0
BLK-1342,DEMO-01,475.0,364.62,117.89,32068.4,2.936,17.765,226.5328,94152.8,0
BLK-1343,DEMO-01,475.0,364.62,132.78,32068.4,2.909,17.765,226.5328,93287.0,0
BLK-1344,DEMO-01,475.0,364.62,147.67,32068.4,2.924,20.284,223.2396,93768.0,1
BLK-1345,DEMO-01,475.0,364.62,162.56,32068.4,2.925,12.863,175.0345,93800.1,0
BLK-1346,DEMO-01,475.0,364.62,177.44,32068.4,3.016,9.463,98.3869,96718.3,0
BLK-1347,DEMO-01,475.0,364.62,192.33,32068.4,3.2,13.357,82.839,102618.9,0
BLK-1348,DEMO-01,475.0,364.62,207.22,32068.4,2.996,12.836,106.6569,96076.9,0
BLK-1349,DEMO-01,475.0,364.62,222.11,32068.4,2.909,10.457,163.465,93287.0,0
BLK-1350,DEMO-01,475.0,364.62,237.0,32068.4,2.888,10.171,211.993,92613.5,0
BLK-1351,DEMO-01,475.0,407.69,103.0,32068.4,2.935,11.292,229.2712,94120.8,0
BLK-1352,DEMO-01,475.0,407.69,117.89,32068.4,2.921,11.292,229.2712,93671.8,0
BLK-1353,DEMO-01,475.0,407.69,132.78,32068.4,2.916,11.019,229.815,93511.5,0
BLK-1354,DEMO-01,475.0,407.69,147.67,32068.4,2.888,10.512,223.9977,92613.5,0
BLK-1355,DEMO-01,475.0,407.69,162.56,32068.4,2.911,11.06,169.7432,93351.1,0
BLK-1356,DEMO-01,475.0,407.69,177.44,32068.4,3.049,11.264,78.6959,97776.6,0
BLK-1357,DEMO-01,475.0,407.69,192.33,32068.4,3.04,17.179,54.8767,97487.9,0
BLK-1358,DEMO-01,475.0,407.69,207.22,32068.4,2.915,16.474,127.9924,93479.4,0
BLK-1359,DEMO-01,475.0,407.69,222.11,32068.4,2.928,12.757,181.9236,93896.3,0
BLK-1360,DEMO-01,475.0,407.69,237.0,32068.4,2.91,10.541,215.7459,93319.0,0
BLK-1361,DEMO-01,475.0,450.77,103.0,32068.4,2.917,11.292,229.2712,93543.5,0
BLK-1362,DEMO-01,475.0,450.77,117.89,32068.4,2.932,11.019,229.815,94024.5,0
BLK-1363,DEMO-01,475.0,450.77,132.78,32068.4,2.912,11.019,229.815,93383.2,0
BLK-1364,DEMO-01,475.0,450.77,147.67,32068.4,2.908,10.409,222.9604,93254.9,0
BLK-1365,DEMO-01,475.0,450.77,162.56,32068.4,2.953,10.098,164.68,94698.0,0
BLK-1366,DEMO-01,475.0,450.77,177.44,32068.4,2.969,8.915,67.5621,95211.1,0
BLK-1367,DEMO-01,475.0,450.77,192.33,32068.4,2.946,13.965,64.253,94473.5,0
BLK-1368,DEMO-01,475.0,450.77,207.22,32068.4,2.908,14.878,137.83,93254.9,0
