block_id,mine_id,x,y,z,volume_m3,density
BLK-1596,DEMO-01,575.0,235.38,177.44,32068.4,2.939
BLK-1597,DEMO-01,575.0,235.38,192.33,32068.4,3.054
BLK-1598,DEMO-01,575.0,235.38,207.22,32068.4,2.972
BLK-1599,DEMO-01,575.0,235.38,222.11,32068.4,2.917
BLK-1600,DEMO-01,575.0,235.38,237.0,32068.4,2.928
BLK-1601,DEMO-01,575.0,278.46,103.0,32068.4,2.895
BLK-1602,DEMO-01,575.0,278.46,117.89,32068.4,2.895
BLK-1603,DEMO-01,575.0,278.46,132.78,32068.4,2.935
BLK-1604,DEMO-01,575.0,278.46,147.67,32068.4,2.918
BLK-1605,DEMO-01,575.0,278.46,162.56,32068.4,2.918
BLK-1606,DEMO-01,575.0,278.46,177.44,32068.4,2.916
BLK-1607,DEMO-01,575.0,278.46,192.33,32068.4,3.084
BLK-1608,DEMO-01,575.0,278.46,207.22,32068.4,3.095
BLK-1609,DEMO-01,575.0,278.46,222.11,32068.4,2.955
BLK-1610,DEMO-01,575.0,278.46,237.0,32068.4,2.952
BLK-1611,DEMO-01,575.0,321.54,103.0,32068.4,2.923
BLK-1612,DEMO-01,575.0,321.54,117.89,32068.4,2.908
BLK-1613,DEMO-01,575.0,321.54,132.78,32068.4,2.883
BLK-1614,DEMO-01,575.0,321.54,147.67,32068.4,2.894
BLK-1615,DEMO-01,575.0,321.54,162.56,32068.4,2.937
BLK-1616,DEMO-01,575.0,321.54,177.44,32068.4,2.923
BLK-1617,DEMO-01,575.0,321.54,192.33,32068.4,3.197
BLK-1618,DEMO-01,575.0,321.54,207.22,32068.4,3.355
BLK-1619,DEMO-01,575.0,321.54,222.11,32068.4,3.003
BLK-1620,DEMO-01,575.0,321.54,237.0,32068.4,2.915
BLK-1621,DEMO-01,575.0,364.62,103.0,32068.4,2.911
BLK-1622,DEMO-01,575.0,364.62,117.89,32068.4,2.917
BLK-1623,DEMO-01,575.0,364.62,132.78,32068.4,2.908
BLK-1624,DEMO-01,575.0,364.62,147.67,32068.4,2.909
BLK-1625,DEMO-01,575.0,364.62,162.56,32068.4,2.925
BLK-1626,DEMO-01,575.0,364.62,177.44,32068.4,3.062
BLK-1627,DEMO-01,575.0,364.62,192.33,32068.4,3.685
BLK-1628,DEMO-01,575.0,364.62,207.22,32068.4,3.321
BLK-1629,DEMO-01,575.0,364.62,222.11,32068.4,2.954
BLK-1630,DEMO-01,575.0,364.62,237.0,32068.4,2.902
BLK-1631,DEMO-01,575.0,407.69,103.0,32068.4,2.923
BLK-1632,DEMO-01,575.0,407.69,117.89,32068.4,2.907
BLK-1633,DEMO-01,575.0,407.69,132.78,32068.4,2.921
BLK-1634,DEMO-01,575.0,407.69,147.67,32068.4,2.926
BLK-1635,DEMO-01,575.0,407.69,162.56,32068.4,2.976
BLK-1636,DEMO-01,575.0,407.69,177.44,32068.4,3.558
BLK-1637,DEMO-01,575.0,407.69,192.33,32068.4,3.584
BLK-1638,DEMO-01,575.0,407.69,207.22,32068.4,3.004
BLK-1639,DEMO-01,575.0,407.69,222.11,32068.4,2.927
BLK-1640,DEMO-01,575.0,407.69,237.0,32068.4,2.939
BLK-1641,DEMO-01,575.0,450.77,103.0,32068.4,2.897
BLK-1642,DEMO-01,575.0,450.77,117.89,32068.4,2.934
BLK-1643,DEMO-01,575.0,450.77,132.78,32068.4,2.903
BLK-1644,DEMO-01,575.0,450.77,147.67,32068.4,2.914
BLK-1645,DEMO-01,575.0,450.77,162.56,32068.4,3.086
BLK-1646,DEMO-01,575.0,450.77,177.44,32068.4,3.505
BLK-1647,DEMO-01,575.0,450.77,192.33,32068.4,3.11
BLK-1648,DEMO-01,575.0,450.77,207.22,32068.4,2.917
BLK-1649,DEMO-01,575.0,450.77,222.11,32068.4,2.918
BLK-1650,DEMO-01,575.0,450.77,237.0,32068.4,2.914
BLK-1651,DEMO-01,575.0,493.85,103.0,32068.4,2.927
BLK-1652,DEMO-01,575.0,493.85,117.89,32068.4,2.962
BLK-1653,DEMO-01,575.0,493.85,132.78,32068.4,2.922
BLK-1654,DEMO-01,575.0,493.85,147.67,32068.4,2.908
BLK-1655,DEMO-01,575.0,493.85,162.56,32068.4,2.962
BLK-1656,DEMO-01,575.0,493.85,177.44,32068.4,3.173
BLK-1657,DEMO-01,575.0,493.85,192.33,32068.4,3.015
BLK-1658,DEMO-01,575.0,493.85,207.22,32068.4,2.927
BLK-1659,DEMO-01,575.0,493.85,222.11,32068.4,2.922
BLK-1660,DEMO-01,575.0,493.85,237.0,32068.4,2.91
BLK-1661,DEMO-01,575.0,536.92,103.0,32068.4,2.942
BLK-1662,DEMO-01,575.0,536.92,117.89,32068.4,2.906
BLK-1663,DEMO-01,575.0,536.92,132.78,32068.4,2.915
BLK-1664,DEMO-01,575.0,536.92,147.67,32068.4,2.925
BLK-1665,DEMO-01,575.0,536.92,162.56,32068.4,2.932
BLK-1666,DEMO-01,575.0,536.92,177.44,32068.4,2.986
BLK-1667,DEMO-01,575.0,536.92,192.33,32068.4,2.998
BLK-1668,DEMO-01,575.0,536.92,207.22,32068.4,2.941
BLK-1669,DEMO-01,575.0,536.92,222.11,32068.4,2.908
BLK-1670,DEMO-01,575.0,536.92,237.0,32068.4,2.928
BLK-1671,DEMO-01,575.0,580.0,103.0,32068.4,2.928
BLK-1672,DEMO-01,575.0,580.0,117.89,32068.4,2.936
BLK-1673,DEMO-01,575.0,580.0,132.78,32068.4,2.894
BLK-1674,DEMO-01,575.0,580.0,147.67,32068.4,2.904
BLK-1675,DEMO-01,575.0,580.0,162.56,32068.4,2.927
BLK-1676,DEMO-01,575.0,580.0,177.44,32068.4,2.885
BLK-1677,DEMO-01,575.0,580.0,192.33,32068.4,2.942
BLK-1678,DEMO-01,575.0,580.0,207.22,32068.4,2.941
BLK-1679,DEMO-01,575.0,580.0,222.11,32068.4,2.909
BLK-1680,DEMO-01,575.0,580.0,237.0,32068.4,2.911
BLK-1681,DEMO-01,625.0,20.0,103.0,32068.4,2.902
BLK-1682,DEMO-01,625.0,20.0,117.89,32068.4,2.909
BLK-1683,DEMO-01,625.0,20.0,132.78,32068.4,2.91
BLK-1684,DEMO-01,625.0,20.0,147.67,32068.4,2.907
BLK-1685,DEMO-01,625.0,20.0,162.56,32068.4,2.906
BLK-1686,DEMO-01,625.0,20.0,177.44,32068.4,2.913
BLK-1687,DEMO-01,625.0,20.0,192.33,32068.4,2.913
BLK-1688,DEMO-01,625.0,20.0,207.22,32068.4,2.941
BLK-1689,DEMO-01,625.0,20.0,222.11,32068.4,2.911
BLK-1690,DEMO-01,625.0,20.0,237.0,32068.4,2.921
BLK-1691,DEMO-01,625.0,63.08,103.0,32068.4,2.909
BLK-1692,DEMO-01,625.0,63.08,117.89,32068.4,2.908
BLK-1693,DEMO-01,625.0,63.08,132.78,32068.4,2.894
BLK-1694,DEMO-01,625.0,63.08,147.67,32068.4,2.895
BLK-1695,DEMO-01,625.0,63.08,162.56,32068.4,2.9
BLK-1696,DEMO-01,625.0,63.08,177.44,32068.4,2.919
BLK-1697,DEMO-01,625.0,63.08,192.33,32068.4,2.931
BLK-1698,DEMO-01,625.0,63.08,207.22,32068.4,2.893
BLK-1699,DEMO-01,625.0,63.08,222.11,32068.4,2.909
BLK-1700,DEMO-01,625.0,63.08,237.0,32068.4,2.898
BLK-1701,DEMO-01,625.0,106.15,103.0,32068.4,2.913
BLK-1702,DEMO-01,625.0,106.15,117.89,32068.4,2.93
BLK-1703,DEMO-01,625.0,106.15,132.78,32068.4,2.91
BLK-1704,DEMO-01,625.0,106.15,147.67,32068.4,2.916
BLK-1705,DEMO-01,625.0,106.15,162.56,32068.4,2.939
BLK-1706,DEMO-01,625.0,106.15,177.44,32068.4,2.925
BLK-1707,DEMO-01,625.0,106.15,192.33,32068.4,2.906
BLK-1708,DEMO-01,625.0,106.15,207.22,32068.4,2.918
BLK-1709,DEMO-01,625.0,106.15,222.11,32068.4,2.905
BLK-1710,DEMO-01,625.0,106.15,237.0,32068.4,2.922
BLK-1711,DEMO-01,625.0,149.23,103.0,32068.4,2.923
BLK-1712,DEMO-01,625.0,149.23,117.89,32068.4,2.898
BLK-1713,DEMO-01,625.0,149.23,132.78,32068.4,2.919
BLK-1714,DEMO-01,625.0,149.23,147.67,32068.4,2.92
BLK-1715,DEMO-01,625.0,149.23,162.56,32068.4,2.944
BLK-1716,DEMO-01,625.0,149.23,177.44,32068.4,2.934
BLK-1717,DEMO-01,625.0,149.23,192.33,32068.4,2.923
BLK-1718,DEMO-01,625.0,149.23,207.22,32068.4,2.912
BLK-1719,DEMO-01,625.0,149.23,222.11,32068.4,2.929
BLK-1720,DEMO-01,625.0,149.23,237.0,32068.4,2.905
BLK-1721,DEMO-01,625.0,192.31,103.0,32068.4,2.899
BLK-1722,DEMO-01,625.0,192.31,117.89,32068.4,2.874
BLK-1723,DEMO-01,625.0,192.31,132.78,32068.4,2.915
BLK-1724,DEMO-01,625.0,192.31,147.67,32068.4,2.914
BLK-1725,DEMO-01,625.0,192.31,162.56,32068.4,2.976
BLK-1726,DEMO-01,625.0,192.31,177.44,32068.4,2.925
BLK-1727,DEMO-01,625.0,192.31,192.33,32068.4,2.91
BLK-1728,DEMO-01,625.0,192.31,207.22,32068.4,2.922
BLK-1729,DEMO-01,625.0,192.31,222.11,32068.4,2.903
BLK-1730,DEMO-01,625.0,192.31,237.0,32068.4,2.922
BLK-1731,DEMO-01,625.0,235.38,103.0,32068.4,2.909
BLK-1732,DEMO-01,625.0,235.38,117.89,32068.4,2.916
BLK-1733,DEMO-01,625.0,235.38,132.78,32068.4,2.924
BLK-1734,DEMO-01,625.0,235.38,147.67,32068.4,2.93
BLK-1735,DEMO-01,625.0,235.38,162.56,32068.4,2.962
BLK-1736,DEMO-01,625.0,235.38,177.44,32068.4,3.031
BLK-1737,DEMO-01,625.0,235.38,192.33,32068.4,2.947
BLK-1738,DEMO-01,625.0,235.38,207.22,32068.4,2.926
BLK-1739,DEMO-01,625.0,235.38,222.11,32068.4,2.903
BLK-1740,DEMO-01,625.0,235.38,237.0,32068.4,2.914
BLK-1741,DEMO-01,625.0,278.46,103.0,32068.4,2.911
BLK-1742,DEMO-01,625.0,278.46,117.89,32068.4,2.915
BLK-1743,DEMO-01,625.0,278.46,132.78,32068.4,2.903
BLK-1744,DEMO-01,625.0,278.46,147.67,32068.4,2.892
BLK-1745,DEMO-01,625.0,278.46,162.56,32068.4,2.938
BLK-1746,DEMO-01,625.0,278.46,177.44,32068.4,3.088
BLK-1747,DEMO-01,625.0,278.46,192.33,32068.4,3.077
BLK-1748,DEMO-01,625.0,278.46,207.22,32068.4,2.944
BLK-1749,DEMO-01,625.0,278.46,222.11,32068.4,2.931
BLK-1750,DEMO-01,625.0,278.46,237.0,32068.4,2.924
BLK-1751,DEMO-01,625.0,321.54,103.0,32068.4,2.911
BLK-1752,DEMO-01,625.0,321.54,117.89,32068.4,2.904
BLK-1753,DEMO-01,625.0,321.54,132.78,32068.4,2.917
BLK-1754,DEMO-01,625.0,321.54,147.67,32068.4,2.92
BLK-1755,DEMO-01,625.0,321.54,162.56,32068.4,2.937
BLK-1756,DEMO-01,625.0,321.54,177.44,32068.4,3.18
BLK-1757,DEMO-01,625.0,321.54,192.33,32068.4,3.289
BLK-1758,DEMO-01,625.0,321.54,207.22,32068.4,2.981
BLK-1759,DEMO-01,625.0,321.54,222.11,32068.4,2.923
BLK-1760,DEMO-01,625.0,321.54,237.0,32068.4,2.919
BLK-1761,DEMO-01,625.0,364.62,103.0,32068.4,2.918
BLK-1762,DEMO-01,625.0,364.62,117.89,32068.4,2.938
BLK-1763,DEMO-01,625.0,364.62,132.78,32068.4,2.908
BLK-1764,DEMO-01,625.0,364.62,147.67,32068.4,2.936
BLK-1765,DEMO-01,625.0,364.62,162.56,32068.4,3.059
BLK-1766,DEMO-01,625.0,364.62,177.44,32068.4,3.661
BLK-1767,DEMO-01,625.0,364.62,192.33,32068.4,3.299
BLK-1768,DEMO-01,625.0,364.62,207.22,32068.4,2.932
BLK-1769,DEMO-01,625.0,364.62,222.11,32068.4,2.938
BLK-1770,DEMO-01,625.0,364.62,237.0,32068.4,2.922
BLK-1771,DEMO-01,625.0,407.69,103.0,32068.4,2.905
BLK-1772,DEMO-01,625.0,407.69,117.89,32068.4,2.911
BLK-1773,DEMO-01,625.0,407.69,132.78,32068.4,2.932
BLK-1774,DEMO-01,625.0,407.69,147.67,32068.4,3.01
BLK-1775,DEMO-01,625.0,407.69,162.56,32068.4,3.627
BLK-1776,DEMO-01,625.0,407.69,177.44,32068.4,3.587
BLK-1777,DEMO-01,625.0,407.69,192.33,32068.4,2.984
BLK-1778,DEMO-01,625.0,407.69,207.22,32068.4,2.91
BLK-1779,DEMO-01,625.0,407.69,222.11,32068.4,2.947
BLK-1780,DEMO-01,625.0,407.69,237.0,32068.4,2.919
BLK-1781,DEMO-01,625.0,450.77,103.0,32068.4,2.915
BLK-1782,DEMO-01,625.0,450.77,117.89,32068.4,2.932
BLK-1783,DEMO-01,625.0,450.77,132.78,32068.4,2.921
BLK-1784,DEMO-01,625.0,450.77,147.67,32068.4,3.184
BLK-1785,DEMO-01,625.0,450.77,162.56,32068.4,3.622
BLK-1786,DEMO-01,625.0,450.77,177.44,32068.4,3.126
BLK-1787,DEMO-01,625.0,450.77,192.33,32068.4,2.937
BLK-1788,DEMO-01,625.0,450.77,207.22,32068.4,2.937
BLK-1789,DEMO-01,625.0,450.77,222.11,32068.4,2.906
BLK-1790,DEMO-01,625.0,450.77,237.0,32068.4,2.904
BLK-1791,DEMO-01,625.0,493.85,103.0,32068.4,2.924
BLK-1792,DEMO-01,625.0,493.85,117.89,32068.4,2.908
BLK-1793,DEMO-01,625.0,493.85,132.78,32068.4,2.917
BLK-1794,DEMO-01,625.0,493.85,147.67,32068.4,3.049
BLK-1795,DEMO-01,625.0,493.85,162.56,32068.4,3.289
BLK-1796,DEMO-01,625.0,493.85,177.44,32068.4,3.013
BLK-1797,DEMO-01,625.0,493.85,192.33,32068.4,2.903
BLK-1798,DEMO-01,625.0,493.85,207.22,32068.4,2.916
BLK-1799,DEMO-01,625.0,493.85,222.11,32068.4,2.892
BLK-1800,DEMO-01,625.0,493.85,237.0,32068.4,2.912
BLK-1801,DEMO-01,625.0,536.92,103.0,32068.4,2.898
BLK-1802,DEMO-01,625.0,536.92,117.89,32068.4,2.938
BLK-1803,DEMO-01,625.0,536.92,132.78,32068.4,2.945
BLK-1804,DEMO-01,625.0,536.92,147.67,32068.4,2.913
BLK-1805,DEMO-01,625.0,536.92,162.56,32068.4,3.022
BLK-1806,DEMO-01,625.0,536.92,177.44,32068.4,3.01
BLK-1807,DEMO-01,625.0,536.92,192.33,32068.4,2.923
BLK-1808,DEMO-01,625.0,536.92,207.22,32068.4,2.94
BLK-1809,DEMO-01,625.0,536.92,222.11,32068.4,2.91
BLK-1810,DEMO-01,625.0,536.92,237.0,32068.4,2.912
BLK-1811,DEMO-01,625.0,580.0,103.0,32068.4,2.904
BLK-1812,DEMO-01,625.0,580.0,117.89,32068.4,2.931
BLK-1813,DEMO-01,625.0,580.0,132.78,32068.4,2.873
BLK-1814,DEMO-01,625.0,580.0,147.67,32068.4,2.911
BLK-1815,DEMO-01,625.0,580.0,162.56,32068.4,2.925
BLK-1816,DEMO-01,625.0,580.0,177.44,32068.4,2.944
BLK-1817,DEMO-01,625.0,580.0,192.33,32068.4,2.942
BLK-1818,DEMO-01,625.0,580.0,207.22,32068.4,2.933
BLK-1819,DEMO-01,625.0,580.0,222.11,32068.4,2.898
BLK-1820,DEMO-01,625.0,580.0,237.0,32068.4,2.944
BLK-1821,DEMO-01,675.0,20.0,103.0,32068.4,2.897
BLK-1822,DEMO-01,675.0,20.0,117.89,32068.4,2.933
BLK-1823,DEMO-01,675.0,20.0,132.78,32068.4,2.918
BLK-1824,DEMO-01,675.0,20.0,147.67,32068.4,2.91
BLK-1825,DEMO-01,675.0,20.0,162.56,32068.4,2.911
BLK-1826,DEMO-01,675.0,20.0,177.44,32068.4,2.916
BLK-1827,DEMO-01,675.0,20.0,192.33,32068.4,2.919
BLK-1828,DEMO-01,675.0,20.0,207.22,32068.4,2.904
BLK-1829,DEMO-01,675.0,20.0,222.11,32068.4,2.913
BLK-1830,DEMO-01,675.0,20.0,237.0,32068.4,2.906
BLK-1831,DEMO-01,675.0,63.08,103.0,32068.4,2.9
BLK-1832,DEMO-01,675.0,63.08,117.89,32068.4,2.905
BLK-1833,DEMO-01,675.0,63.08,132.78,32068.4,2.901
BLK-1834,DEMO-01,675.0,63.08,147.67,32068.4,2.911
BLK-1835,DEMO-01,675.0,63.08,162.56,32068.4,2.924
BLK-1836,DEMO-01,675.0,63.08,177.44,32068.4,2.918
BLK-1837,DEMO-01,675.0,63.08,192.33,32068.4,2.942
BLK-1838,DEMO-01,675.0,63.08,207.22,32068.4,2.887
BLK-1839,DEMO-01,675.0,63.08,222.11,32068.4,2.922
BLK-1840,DEMO-01,675.0,63.08,237.0,32068.4,2.916
BLK-1841,DEMO-01,675.0,106.15,103.0,32068.4,2.927
BLK-1842,DEMO-01,675.0,106.15,117.89,32068.4,2.926
BLK-1843,DEMO-01,675.0,106.15,132.78,32068.4,2.915
BLK-1844,DEMO-01,675.0,106.15,147.67,32068.4,2.926
BLK-1845,DEMO-01,675.0,106.15,162.56,32068.4,2.913
BLK-1846,DEMO-01,675.0,106.15,177.44,32068.4,2.925
BLK-1847,DEMO-01,675.0,106.15,192.33,32068.4,2.891
BLK-1848,DEMO-01,675.0,106.15,207.22,32068.4,2.926
BLK-1849,DEMO-01,675.0,106.15,222.11,32068.4,2.916
BLK-1850,DEMO-01,675.0,106.15,237.0,32068.4,2.91
BLK-1851,DEMO-01,675.0,149.23,103.0,32068.4,2.913
BLK-1852,DEMO-01,675.0,149.23,117.89,32068.4,2.914
BLK-1853,DEMO-01,675.0,149.23,132.78,32068.4,2.944
BLK-1854,DEMO-01,675.0,149.23,147.67,32068.4,2.998
BLK-1855,DEMO-01,675.0,149.23,162.56,32068.4,2.946
BLK-1856,DEMO-01,675.0,149.23,177.44,32068.4,2.909
BLK-1857,DEMO-01,675.0,149.23,192.33,32068.4,2.925
BLK-1858,DEMO-01,675.0,149.23,207.22,32068.4,2.925
BLK-1859,DEMO-01,675.0,149.23,222.11,32068.4,2.904
BLK-1860,DEMO-01,675.0,149.23,237.0,32068.4,2.9
BLK-1861,DEMO-01,675.0,192.31,103.0,32068.4,2.915
BLK-1862,DEMO-01,675.0,192.31,117.89,32068.4,2.927
BLK-1863,DEMO-01,675.0,192.31,132.78,32068.4,2.913
BLK-1864,DEMO-01,675.0,192.31,147.67,32068.4,3.007
BLK-1865,DEMO-01,675.0,192.31,162.56,32068.4,2.982
BLK-1866,DEMO-01,675.0,192.31,177.44,32068.4,2.92
BLK-1867,DEMO-01,675.0,192.31,192.33,32068.4,2.935
BLK-1868,DEMO-01,675.0,192.31,207.22,32068.4,2.898
BLK-1869,DEMO-01,675.0,192.31,222.11,32068.4,2.947
BLK-1870,DEMO-01,675.0,192.31,237.0,32068.4,2.896
BLK-1871,DEMO-01,675.0,235.38,103.0,32068.4,2.889
BLK-1872,DEMO-01,675.0,235.38,117.89,32068.4,2.915
BLK-1873,DEMO-01,675.0,235.38,132.78,32068.4,2.906
BLK-1874,DEMO-01,675.0,235.38,147.67,32068.4,3.008
BLK-1875,DEMO-01,675.0,235.38,162.56,32068.4,3.124
BLK-1876,DEMO-01,675.0,235.38,177.44,32068.4,2.963
BLK-1877,DEMO-01,675.0,235.38,192.33,32068.4,2.906
BLK-1878,DEMO-01,675.0,235.38,207.22,32068.4,2.922
BLK-1879,DEMO-01,675.0,235.38,222.11,32068.4,2.912
BLK-1880,DEMO-01,675.0,235.38,237.0,32068.4,2.931
BLK-1881,DEMO-01,675.0,278.46,103.0,32068.4,2.914
BLK-1882,DEMO-01,675.0,278.46,117.89,32068.4,2.903
BLK-1883,DEMO-01,675.0,278.46,132.78,32068.4,2.894
BLK-1884,DEMO-01,675.0,278.46,147.67,32068.4,2.949
BLK-1885,DEMO-01,675.0,278.46,162.56,32068.4,3.174
BLK-1886,DEMO-01,675.0,278.46,177.44,32068.4,3.125
BLK-1887,DEMO-01,675.0,278.46,192.33,32068.4,2.943
BLK-1888,DEMO-01,675.0,278.46,207.22,32068.4,2.893
BLK-1889,DEMO-01,675.0,278.46,222.11,32068.4,2.935
BLK-1890,DEMO-01,675.0,278.46,237.0,32068.4,2.918
BLK-1891,DEMO-01,675.0,321.54,103.0,32068.4,2.916
BLK-1892,DEMO-01,675.0,321.54,117.89,32068.4,2.903
BLK-1893,DEMO-01,675.0,321.54,132.78,32068.4,2.927
BLK-1894,DEMO-01,675.0,321.54,147.67,32068.4,2.958
BLK-1895,DEMO-01,675.0,321.54,162.56,32068.4,3.293
BLK-1896,DEMO-01,675.0,321.54,177.44,32068.4,3.295
BLK-1897,DEMO-01,675.0,321.54,192.33,32068.4,2.933
BLK-1898,DEMO-01,675.0,321.54,207.22,32068.4,2.895
BLK-1899,DEMO-01,675.0,321.54,222.11,32068.4,2.901
BLK-1900,DEMO-01,675.0,321.54,237.0,32068.4,2.921
BLK-1901,DEMO-01,675.0,364.62,103.0,32068.4,2.916
BLK-1902,DEMO-01,675.0,364.62,117.89,32068.4,2.93
BLK-1903,DEMO-01,675.0,364.62,132.78,32068.4,2.912
BLK-1904,DEMO-01,675.0,364.62,147.67,32068.4,3.161
BLK-1905,DEMO-01,675.0,364.62,162.56,32068.4,3.65
BLK-1906,DEMO-01,675.0,364.62,177.44,32068.4,3.142
BLK-1907,DEMO-01,675.0,364.62,192.33,32068.4,2.929
BLK-1908,DEMO-01,675.0,364.62,207.22,32068.4,2.915
BLK-1909,DEMO-01,675.0,364.62,222.11,32068.4,2.908
BLK-1910,DEMO-01,675.0,364.62,237.0,32068.4,2.917
BLK-1911,DEMO-01,675.0,407.69,103.0,32068.4,2.914
BLK-1912,DEMO-01,675.0,407.69,117.89,32068.4,2.917
BLK-1913,DEMO-01,675.0,407.69,132.78,32068.4,3.042
BLK-1914,DEMO-01,675.0,407.69,147.67,32068.4,3.629
BLK-1915,DEMO-01,675.0,407.69,162.56,32068.4,3.338
BLK-1916,DEMO-01,675.0,407.69,177.44,32068.4,2.931
BLK-1917,DEMO-01,675.0,407.69,192.33,32068.4,2.903
BLK-1918,DEMO-01,675.0,407.69,207.22,32068.4,2.913
BLK-1919,DEMO-01,675.0,407.69,222.11,32068.4,2.926
BLK-1920,DEMO-01,675.0,407.69,237.0,32068.4,2.919
BLK-1921,DEMO-01,675.0,450.77,103.0,32068.4,2.909
BLK-1922,DEMO-01,675.0,450.77,117.89,32068.4,2.927
BLK-1923,DEMO-01,675.0,450.77,132.78,32068.4,3.22
BLK-1924,DEMO-01,675.0,450.77,147.67,32068.4,3.391
BLK-1925,DEMO-01,675.0,450.77,162.56,32068.4,3.016
BLK-1926,DEMO-01,675.0,450.77,177.44,32068.4,2.893
BLK-1927,DEMO-01,675.0,450.77,192.33,32068.4,2.898
BLK-1928,DEMO-01,675.0,450.77,207.22,32068.4,2.909
BLK-1929,DEMO-01,675.0,450.77,222.11,32068.4,2.945
BLK-1930,DEMO-01,675.0,450.77,237.0,32068.4,2.938
BLK-1931,DEMO-01,675.0,493.85,103.0,32068.4,2.926
BLK-1932,DEMO-01,675.0,493.85,117.89,32068.4,2.928
BLK-1933,DEMO-01,675.0,493.85,132.78,32068.4,3.023
BLK-1934,DEMO-01,675.0,493.85,147.67,32068.4,3.158
BLK-1935,DEMO-01,675.0,493.85,162.56,32068.4,2.954
BLK-1936,DEMO-01,675.0,493.85,177.44,32068.4,2.906
BLK-1937,DEMO-01,675.0,493.85,192.33,32068.4,2.918
BLK-1938,DEMO-01,675.0,493.85,207.22,32068.4,2.91
BLK-1939,DEMO-01,675.0,493.85,222.11,32068.4,2.928
BLK-1940,DEMO-01,675.0,493.85,237.0,32068.4,2.891
BLK-1941,DEMO-01,675.0,536.92,103.0,32068.4,2.917
BLK-1942,DEMO-01,675.0,536.92,117.89,32068.4,2.905
BLK-1943,DEMO-01,675.0,536.92,132.78,32068.4,2.924
BLK-1944,DEMO-01,675.0,536.92,147.67,32068.4,2.998
BLK-1945,DEMO-01,675.0,536.92,162.56,32068.4,2.947
BLK-1946,DEMO-01,675.0,536.92,177.44,32068.4,2.921
BLK-1947,DEMO-01,675.0,536.92,192.33,32068.4,2.913
BLK-1948,DEMO-01,675.0,536.92,207.22,32068.4,2.907
BLK-1949,DEMO-01,675.0,536.92,222.11,32068.4,2.91
BLK-1950,DEMO-01,675.0,536.92,237.0,32068.4,2.914
BLK-1951,DEMO-01,675.0,580.0,103.0,32068.4,2.906
BLK-1952,DEMO-01,675.0,580.0,117.89,32068.4,2.916
BLK-1953,DEMO-01,675.0,580.0,132.78,32068.4,2.913
BLK-1954,DEMO-01,675.0,580.0,147.67,32068.4,2.917
BLK-1955,DEMO-01,675.0,580.0,162.56,32068.4,2.957
BLK-1956,DEMO-01,675.0,580.0,177.44,32068.4,2.926
BLK-1957,DEMO-01,675.0,580.0,192.33,32068.4,2.911
BLK-1958,DEMO-01,675.0,580.0,207.22,32068.4,2.918
BLK-1959,DEMO-01,675.0,580.0,222.11,32068.4,2.903
BLK-1960,DEMO-01,675.0,580.0,237.0,32068.4,2.91
BLK-1961,DEMO-01,725.0,20.0,103.0,32068.4,2.912
BLK-1962,DEMO-01,725.0,20.0,117.89,32068.4,2.9
BLK-1963,DEMO-01,725.0,20.0,132.78,32068.4,2.921
BLK-1964,DEMO-01,725.0,20.0,147.67,32068.4,2.91
BLK-1965,DEMO-01,725.0,20.0,162.56,32068.4,2.913
BLK-1966,DEMO-01,725.0,20.0,177.44,32068.4,2.909
BLK-1967,DEMO-01,725.0,20.0,192.33,32068.4,2.955
BLK-1968,DEMO-01,725.0,20.0,207.22,32068.4,2.907
BLK-1969,DEMO-01,725.0,20.0,222.11,32068.4,2.889
BLK-1970,DEMO-01,725.0,20.0,237.0,32068.4,2.895
BLK-1971,DEMO-01,725.0,63.08,103.0,32068.4,2.926
BLK-1972,DEMO-01,725.0,63.08,117.89,32068.4,2.934
BLK-1973,DEMO-01,725.0,63.08,132.78,32068.4,2.908
BLK-1974,DEMO-01,725.0,63.08,147.67,32068.4,2.941
BLK-1975,DEMO-01,725.0,63.08,162.56,32068.4,2.934
BLK-1976,DEMO-01,725.0,63.08,177.44,32068.4,2.915
BLK-1977,DEMO-01,725.0,63.08,192.33,32068.4,2.913
BLK-1978,DEMO-01,725.0,63.08,207.22,32068.4,2.919
BLK-1979,DEMO-01,725.0,63.08,222.11,32068.4,2.928
BLK-1980,DEMO-01,725.0,63.08,237.0,32068.4,2.921
BLK-1981,DEMO-01,725.0,106.15,103.0,32068.4,2.907
BLK-1982,DEMO-01,725.0,106.15,117.89,32068.4,2.915
BLK-1983,DEMO-01,725.0,106.15,132.78,32068.4,2.964
BLK-1984,DEMO-01,725.0,106.15,147.67,32068.4,2.966
BLK-1985,DEMO-01,725.0,106.15,162.56,32068.4,2.938
BLK-1986,DEMO-01,725.0,106.15,177.44,32068.4,2.924
BLK-1987,DEMO-01,725.0,106.15,192.33,32068.4,2.92
BLK-1988,DEMO-01,725.0,106.15,207.22,32068.4,2.918
BLK-1989,DEMO-01,725.0,106.15,222.11,32068.4,2.928
BLK-1990,DEMO-01,725.0,106.15,237.0,32068.4,2.926
BLK-1991,DEMO-01,725.0,149.23,103.0,32068.4,2.92
BLK-1992,DEMO-01,725.0,149.23,117.89,32068.4,2.921
BLK-1993,DEMO-01,725.0,149.23,132.78,32068.4,3.041
BLK-1994,DEMO-01,725.0,149.23,147.67,32068.4,3.019
