date,mine_id,equipment_id,equipment_type,downtime_h,availability,failure,repair_h
2024-01-12,DEMO-01,SH-01,shovel,0.44,0.982,0,0.0
2024-01-13,DEMO-01,SH-01,shovel,1.15,0.952,0,0.0
2024-01-14,DEMO-01,SH-01,shovel,1.72,0.928,0,0.0
2024-01-15,DEMO-01,SH-01,shovel,1.49,0.938,0,0.0
2024-01-16,DEMO-01,SH-01,shovel,0.86,0.964,0,0.0
2024-01-17,DEMO-01,SH-01,shovel,4.73,0.803,0,0.0
2024-01-18,DEMO-01,SH-01,shovel,0.86,0.964,0,0.0
2024-01-19,DEMO-01,SH-01,shovel,1.12,0.953,0,0.0
2024-01-20,DEMO-01,SH-01,shovel,0.56,0.977,0,0.0
2024-01-21,DEMO-01,SH-01,shovel,2.0,0.917,0,0.0
2024-01-22,DEMO-01,SH-01,shovel,10.82,0.549,1,9.84
2024-01-23,DEMO-01,SH-01,shovel,3.44,0.857,0,0.0
2024-01-24,DEMO-01,SH-01,shovel,0.56,0.977,0,0.0
2024-01-25,DEMO-01,SH-01,shovel,0.64,0.973,0,0.0
2024-01-26,DEMO-01,SH-01,shovel,1.66,0.931,0,0.0
2024-01-27,DEMO-01,SH-01,shovel,7.99,0.667,1,8.65
2024-01-28,DEMO-01,SH-01,shovel,2.83,0.882,0,0.0
2024-01-29,DEMO-01,SH-01,shovel,0.69,0.971,0,0.0
2024-01-30,DEMO-01,SH-01,shovel,1.47,0.939,0,0.0
2024-01-31,DEMO-01,SH-01,shovel,2.22,0.908,0,0.0
2024-02-01,DEMO-01,SH-01,shovel,0.92,0.962,0,0.0
2024-02-02,DEMO-01,SH-01,shovel,1.81,0.925,0,0.0
2024-02-03,DEMO-01,SH-01,shovel,1.11,0.954,0,0.0
2024-02-04,DEMO-01,SH-01,shovel,2.02,0.916,0,0.0
2024-02-05,DEMO-01,SH-01,shovel,2.13,0.911,0,0.0
2024-02-06,DEMO-01,SH-01,shovel,4.43,0.816,0,0.0
2024-02-07,DEMO-01,SH-01,shovel,2.86,0.881,0,0.0
2024-02-08,DEMO-01,SH-01,shovel,0.47,0.98,0,0.0
2024-02-09,DEMO-01,SH-01,shovel,1.08,0.955,0,0.0
2024-02-10,DEMO-01,SH-01,shovel,1.37,0.943,0,0.0
2024-02-11,DEMO-01,SH-01,shovel,1.87,0.922,0,0.0
2024-02-12,DEMO-01,SH-01,shovel,9.02,0.624,1,7.63
2024-02-13,DEMO-01,SH-01,shovel,0.47,0.98,0,0.0
2024-02-14,DEMO-01,SH-01,shovel,4.94,0.794,0,0.0
2024-02-15,DEMO-01,SH-01,shovel,0.68,0.972,0,0.0
2024-02-16,DEMO-01,SH-01,shovel,1.69,0.929,0,0.0
2024-02-17,DEMO-01,SH-01,shovel,1.06,0.956,0,0.0
2024-02-18,DEMO-01,SH-01,shovel,0.73,0.97,0,0.0
2024-02-19,DEMO-01,SH-01,shovel,3.29,0.863,0,0.0
2024-02-20,DEMO-01,SH-01,shovel,2.6,0.892,0,0.0
2024-02-21,DEMO-01,SH-01,shovel,1.01,0.958,0,0.0
2024-02-22,DEMO-01,SH-01,shovel,1.09,0.955,0,0.0
2024-02-23,DEMO-01,SH-01,shovel,2.48,0.897,0,0.0
2024-02-24,DEMO-01,SH-01,shovel,2.55,0.894,0,0.0
2024-02-25,DEMO-01,SH-01,shovel,1.05,0.956,0,0.0
2024-02-26,DEMO-01,SH-01,shovel,3.03,0.874,0,0.0
2024-02-27,DEMO-01,SH-01,shovel,2.5,0.896,0,0.0
2024-02-28,DEMO-01,SH-01,shovel,0.06,0.998,0,0.0
2024-02-29,DEMO-01,SH-01,shovel,0.79,0.967,0,0.0
2024-03-01,DEMO-01,SH-01,shovel,2.56,0.893,0,0.0
2024-03-02,DEMO-01,SH-01,shovel,1.19,0.95,0,0.0
2024-03-03,DEMO-01,SH-01,shovel,6.95,0.71,1,7.25
2024-03-04,DEMO-01,SH-01,shovel,8.63,0.641,1,7.34
2024-03-05,DEMO-01,SH-01,shovel,0.69,0.971,0,0.0
2024-03-06,DEMO-01,SH-01,shovel,2.06,0.914,0,0.0
2024-03-07,DEMO-01,SH-01,shovel,0.98,0.959,0,0.0
2024-03-08,DEMO-01,SH-01,shovel,0.5,0.979,0,0.0
2024-03-09,DEMO-01,SH-01,shovel,0.61,0.975,0,0.0
2024-03-10,DEMO-01,SH-01,shovel,1.91,0.92,0,0.0
2024-03-11,DEMO-01,SH-01,shovel,0.87,0.964,0,0.0
2024-03-12,DEMO-01,SH-01,shovel,2.1,0.913,0,0.0
2024-03-13,DEMO-01,SH-01,shovel,1.22,0.949,0,0.0
2024-03-14,DEMO-01,SH-01,shovel,2.33,0.903,0,0.0
2024-03-15,DEMO-01,SH-01,shovel,1.17,0.951,0,0.0
2024-03-16,DEMO-01,SH-01,shovel,0.67,0.972,0,0.0
2024-03-17,DEMO-01,SH-01,shovel,1.94,0.919,0,0.0
2024-03-18,DEMO-01,SH-01,shovel,0.32,0.987,0,0.0
2024-03-19,DEMO-01,SH-01,shovel,3.96,0.835,0,0.0
2024-03-20,DEMO-01,SH-01,shovel,1.2,0.95,0,0.0
2024-03-21,DEMO-01,SH-01,shovel,0.77,0.968,0,0.0
2024-03-22,DEMO-01,SH-01,shovel,1.26,0.948,0,0.0
2024-03-23,DEMO-01,SH-01,shovel,1.6,0.933,0,0.0
2024-03-24,DEMO-01,SH-01,shovel,1.58,0.934,0,0.0
2024-03-25,DEMO-01,SH-01,shovel,1.84,0.923,0,0.0
2024-03-26,DEMO-01,SH-01,shovel,1.97,0.918,0,0.0
2024-03-27,DEMO-01,SH-01,shovel,1.17,0.951,0,0.0
2024-03-28,DEMO-01,SH-01,shovel,1.62,0.933,0,0.0
2024-03-29,DEMO-01,SH-01,shovel,0.78,0.967,0,0.0
2024-03-30,DEMO-01,SH-01,shovel,2.93,0.878,0,0.0
2024-03-31,DEMO-01,SH-01,shovel,1.49,0.938,0,0.0
2024-04-01,DEMO-01,SH-01,shovel,0.74,0.969,0,0.0
2024-04-02,DEMO-01,SH-01,shovel,1.34,0.944,0,0.0
2024-04-03,DEMO-01,SH-01,shovel,3.4,0.858,0,0.0
2024-04-04,DEMO-01,SH-01,shovel,3.33,0.861,0,0.0
2024-04-05,DEMO-01,SH-01,shovel,1.75,0.927,0,0.0
2024-04-06,DEMO-01,SH-01,shovel,2.51,0.895,0,0.0
2024-04-07,DEMO-01,SH-01,shovel,0.97,0.96,0,0.0
2024-04-08,DEMO-01,SH-01,shovel,1.74,0.928,0,0.0
2024-04-09,DEMO-01,SH-01,shovel,0.86,0.964,0,0.0
2024-04-10,DEMO-01,SH-01,shovel,1.86,0.923,0,0.0
2024-04-11,DEMO-01,SH-01,shovel,4.88,0.797,0,0.0
2024-04-12,DEMO-01,SH-01,shovel,0.66,0.972,0,0.0
2024-04-13,DEMO-01,SH-01,shovel,0.66,0.973,0,0.0
2024-04-14,DEMO-01,SH-01,shovel,1.1,0.954,0,0.0
2024-04-15,DEMO-01,SH-01,shovel,1.59,0.934,0,0.0
2024-04-16,DEMO-01,SH-01,shovel,0.63,0.974,0,0.0
2024-04-17,DEMO-01,SH-01,shovel,1.86,0.922,0,0.0
2024-04-18,DEMO-01,SH-01,shovel,0.87,0.964,0,0.0
2024-04-19,DEMO-01,SH-01,shovel,0.86,0.964,0,0.0
2024-04-20,DEMO-01,SH-01,shovel,0.94,0.961,0,0.0
2024-04-21,DEMO-01,SH-01,shovel,2.62,0.891,0,0.0
2024-04-22,DEMO-01,SH-01,shovel,1.46,0.939,0,0.0
2024-04-23,DEMO-01,SH-01,shovel,0.43,0.982,0,0.0
2024-04-24,DEMO-01,SH-01,shovel,2.9,0.879,0,0.0
2024-04-25,DEMO-01,SH-01,shovel,1.52,0.937,0,0.0
2024-04-26,DEMO-01,SH-01,shovel,1.39,0.942,0,0.0
2024-04-27,DEMO-01,SH-01,shovel,1.54,0.936,0,0.0
2024-04-28,DEMO-01,SH-01,shovel,2.76,0.885,0,0.0
2024-04-29,DEMO-01,SH-01,shovel,1.37,0.943,0,0.0
2024-04-30,DEMO-01,SH-01,shovel,2.08,0.913,0,0.0
2024-05-01,DEMO-01,SH-01,shovel,3.25,0.865,0,0.0
2024-05-02,DEMO-01,SH-01,shovel,3.55,0.852,0,0.0
2024-05-03,DEMO-01,SH-01,shovel,1.86,0.922,0,0.0
2024-05-04,DEMO-01,SH-01,shovel,0.8,0.967,0,0.0
2024-05-05,DEMO-01,SH-01,shovel,4.62,0.808,0,0.0
2024-05-06,DEMO-01,SH-01,shovel,0.47,0.98,0,0.0
2024-05-07,DEMO-01,SH-01,shovel,0.37,0.984,0,0.0
2024-05-08,DEMO-01,SH-01,shovel,2.97,0.876,0,0.0
2024-05-09,DEMO-01,SH-01,shovel,0.92,0.962,0,0.0
2024-05-10,DEMO-01,SH-01,shovel,3.69,0.846,0,0.0
2024-05-11,DEMO-01,SH-01,shovel,0.39,0.984,0,0.0
2024-05-12,DEMO-01,SH-01,shovel,4.11,0.829,0,0.0
2024-05-13,DEMO-01,SH-01,shovel,1.59,0.934,0,0.0
2024-05-14,DEMO-01,SH-01,shovel,1.76,0.927,0,0.0
2024-05-15,DEMO-01,SH-01,shovel,1.2,0.95,0,0.0
2024-05-16,DEMO-01,SH-01,shovel,2.57,0.893,0,0.0
2024-05-17,DEMO-01,SH-01,shovel,2.19,0.909,0,0.0
2024-05-18,DEMO-01,SH-01,shovel,1.71,0.929,0,0.0
2024-05-19,DEMO-01,SH-01,shovel,0.8,0.967,0,0.0
2024-05-20,DEMO-01,SH-01,shovel,6.51,0.729,0,0.0
2024-05-21,DEMO-01,SH-01,shovel,2.44,0.898,0,0.0
2024-05-22,DEMO-01,SH-01,shovel,6.63,0.724,1,4.95
2024-05-23,DEMO-01,SH-01,shovel,1.36,0.943,0,0.0
2024-05-24,DEMO-01,SH-01,shovel,0.84,0.965,0,0.0
2024-05-25,DEMO-01,SH-01,shovel,1.56,0.935,0,0.0
2024-05-26,DEMO-01,SH-01,shovel,1.12,0.953,0,0.0
2024-05-27,DEMO-01,SH-01,shovel,2.42,0.899,0,0.0
2024-05-28,DEMO-01,SH-01,shovel,2.22,0.908,0,0.0
2024-05-29,DEMO-01,SH-01,shovel,2.69,0.888,0,0.0
2024-05-30,DEMO-01,SH-01,shovel,3.75,0.844,0,0.0
2024-05-31,DEMO-01,SH-01,shovel,2.02,0.916,0,0.0
2024-06-01,DEMO-01,SH-01,shovel,3.73,0.845,0,0.0
2024-06-02,DEMO-01,SH-01,shovel,0.76,0.968,0,0.0
2024-06-03,DEMO-01,SH-01,shovel,1.91,0.92,0,0.0
2024-06-04,DEMO-01,SH-01,shovel,3.32,0.862,0,0.0
2024-06-05,DEMO-01,SH-01,shovel,0.74,0.969,0,0.0
2024-06-06,DEMO-01,SH-01,shovel,0.37,0.985,0,0.0
2024-06-07,DEMO-01,SH-01,shovel,0.94,0.961,0,0.0
2024-06-08,DEMO-01,SH-01,shovel,2.21,0.908,0,0.0
2024-06-09,DEMO-01,SH-01,shovel,4.85,0.798,0,0.0
2024-06-10,DEMO-01,SH-01,shovel,4.65,0.806,0,0.0
2024-06-11,DEMO-01,SH-01,shovel,0.67,0.972,0,0.0
2024-06-12,DEMO-01,SH-01,shovel,3.8,0.842,0,0.0
2024-06-13,DEMO-01,SH-01,shovel,3.27,0.864,0,0.0
2024-06-14,DEMO-01,SH-01,shovel,1.81,0.925,0,0.0
2024-06-15,DEMO-01,SH-01,shovel,5.94,0.752,0,0.0
2024-06-16,DEMO-01,SH-01,shovel,0.9,0.963,0,0.0
2024-06-17,DEMO-01,SH-01,shovel,1.23,0.949,0,0.0
2024-06-18,DEMO-01,SH-01,shovel,4.59,0.809,0,0.0
2024-06-19,DEMO-01,SH-01,shovel,2.44,0.898,0,0.0
2024-06-20,DEMO-01,SH-01,shovel,5.9,0.754,0,0.0
2024-06-21,DEMO-01,SH-01,shovel,1.69,0.929,0,0.0
2024-06-22,DEMO-01,SH-01,shovel,2.51,0.895,0,0.0
2024-06-23,DEMO-01,SH-01,shovel,3.24,0.865,0,0.0
2024-06-24,DEMO-01,SH-01,shovel,6.18,0.743,0,0.0
2024-06-25,DEMO-01,SH-01,shovel,0.52,0.978,0,0.0
2024-06-26,DEMO-01,SH-01,shovel,2.82,0.882,0,0.0
2024-06-27,DEMO-01,SH-01,shovel,11.56,0.518,0,0.0
2024-06-28,DEMO-01,SH-01,shovel,3.49,0.855,0,0.0
2024-06-29,DEMO-01,SH-01,shovel,2.44,0.898,0,0.0
2024-06-30,DEMO-01,SH-01,shovel,2.4,0.9,0,0.0
2024-07-01,DEMO-01,SH-01,shovel,4.17,0.826,0,0.0
2024-07-02,DEMO-01,SH-01,shovel,3.86,0.839,0,0.0
2024-07-03,DEMO-01,SH-01,shovel,6.67,0.722,0,0.0
2024-07-04,DEMO-01,SH-01,shovel,0.82,0.966,0,0.0
2024-07-05,DEMO-01,SH-01,shovel,1.24,0.949,0,0.0
2024-07-06,DEMO-01,SH-01,shovel,8.15,0.66,0,0.0
2024-07-07,DEMO-01,SH-01,shovel,3.7,0.846,0,0.0
2024-07-08,DEMO-01,SH-01,shovel,6.03,0.749,0,0.0
2024-07-09,DEMO-01,SH-01,shovel,0.72,0.97,0,0.0
2024-07-10,DEMO-01,SH-01,shovel,8.16,0.66,0,0.0
2024-07-11,DEMO-01,SH-01,shovel,4.88,0.797,0,0.0
2024-07-12,DEMO-01,SH-01,shovel,0.58,0.976,0,0.0
2024-07-13,DEMO-01,SH-01,shovel,1.24,0.948,0,0.0
2024-07-14,DEMO-01,SH-01,shovel,4.21,0.825,0,0.0
2024-07-15,DEMO-01,SH-01,shovel,3.66,0.848,0,0.0
2024-07-16,DEMO-01,SH-01,shovel,1.8,0.925,0,0.0
2024-07-17,DEMO-01,SH-01,shovel,1.29,0.946,0,0.0
2024-07-18,DEMO-01,SH-01,shovel,5.18,0.784,0,0.0
2024-07-19,DEMO-01,SH-01,shovel,16.19,0.325,0,0.0
2024-07-20,DEMO-01,SH-01,shovel,2.09,0.913,0,0.0
2024-07-21,DEMO-01,SH-01,shovel,2.08,0.913,0,0.0
2024-07-22,DEMO-01,SH-01,shovel,7.74,0.678,1,5.62
2024-07-23,DEMO-01,SH-01,shovel,4.67,0.805,0,0.0
2024-07-24,DEMO-01,SH-01,shovel,3.77,0.843,0,0.0
2024-07-25,DEMO-01,SH-01,shovel,1.04,0.957,0,0.0
2024-07-26,DEMO-01,SH-01,shovel,1.01,0.958,0,0.0
2024-07-27,DEMO-01,SH-01,shovel,12.56,0.477,0,0.0
2024-07-28,DEMO-01,SH-01,shovel,0.41,0.983,0,0.0
2024-07-29,DEMO-01,SH-01,shovel,1.54,0.936,0,0.0
2024-07-30,DEMO-01,SH-01,shovel,9.68,0.597,0,0.0
2024-07-31,DEMO-01,SH-01,shovel,0.73,0.969,0,0.0
2024-08-01,DEMO-01,SH-01,shovel,4.93,0.795,1,5.49
2024-08-02,DEMO-01,SH-01,shovel,0.71,0.971,0,0.0
2024-08-03,DEMO-01,SH-01,shovel,6.56,0.727,0,0.0
2024-08-04,DEMO-01,SH-01,shovel,4.94,0.794,0,0.0
2024-08-05,DEMO-01,SH-01,shovel,2.13,0.911,0,0.0
2024-08-06,DEMO-01,SH-01,shovel,1.04,0.957,0,0.0
2024-08-07,DEMO-01,SH-01,shovel,4.18,0.826,0,0.0
2024-08-08,DEMO-01,SH-01,shovel,10.27,0.572,1,9.99
2024-08-09,DEMO-01,SH-01,shovel,12.95,0.461,0,0.0
2024-08-10,DEMO-01,SH-01,shovel,1.08,0.955,0,0.0
2024-08-11,DEMO-01,SH-01,shovel,1.78,0.926,0,0.0
2024-08-12,DEMO-01,SH-01,shovel,4.25,0.823,0,0.0
2024-08-13,DEMO-01,SH-01,shovel,4.3,0.821,0,0.0
2024-08-14,DEMO-01,SH-01,shovel,1.72,0.928,0,0.0
2024-08-15,DEMO-01,SH-01,shovel,1.48,0.938,0,0.0
2024-08-16,DEMO-01,SH-01,shovel,1.41,0.941,0,0.0
2024-08-17,DEMO-01,SH-01,shovel,5.03,0.791,0,0.0
2024-08-18,DEMO-01,SH-01,shovel,2.48,0.897,0,0.0
2024-08-19,DEMO-01,SH-01,shovel,3.47,0.855,0,0.0
2024-08-20,DEMO-01,SH-01,shovel,7.02,0.708,0,0.0
2024-08-21,DEMO-01,SH-01,shovel,1.48,0.938,0,0.0
2024-08-22,DEMO-01,SH-01,shovel,0.55,0.977,0,0.0
2024-08-23,DEMO-01,SH-01,shovel,6.0,0.75,0,0.0
2024-08-24,DEMO-01,SH-01,shovel,4.59,0.809,0,0.0
2024-08-25,DEMO-01,SH-01,shovel,7.16,0.702,0,0.0
2024-08-26,DEMO-01,SH-01,shovel,0.78,0.968,0,0.0
2024-08-27,DEMO-01,SH-01,shovel,0.46,0.981,0,0.0
2024-08-28,DEMO-01,SH-01,shovel,1.61,0.933,0,0.0
2024-08-29,DEMO-01,SH-01,shovel,4.21,0.825,0,0.0
2024-08-30,DEMO-01,SH-01,shovel,4.36,0.818,0,0.0
2024-08-31,DEMO-01,SH-01,shovel,2.38,0.901,0,0.0
2024-09-01,DEMO-01,SH-01,shovel,1.39,0.942,0,0.0
2024-09-02,DEMO-01,SH-01,shovel,7.65,0.681,0,0.0
2024-09-03,DEMO-01,SH-01,shovel,0.57,0.976,0,0.0
2024-09-04,DEMO-01,SH-01,shovel,0.51,0.979,0,0.0
2024-09-05,DEMO-01,SH-01,shovel,1.74,0.927,0,0.0
2024-09-06,DEMO-01,SH-01,shovel,0.36,0.985,0,0.0
2024-09-07,DEMO-01,SH-01,shovel,0.11,0.995,0,0.0
2024-09-08,DEMO-01,SH-01,shovel,0.3,0.987,0,0.0
2024-09-09,DEMO-01,SH-01,shovel,3.2,0.867,0,0.0
2024-09-10,DEMO-01,SH-01,shovel,1.2,0.95,0,0.0
2024-09-11,DEMO-01,SH-01,shovel,0.91,0.962,0,0.0
2024-09-12,DEMO-01,SH-01,shovel,4.25,0.823,0,0.0
2024-09-13,DEMO-01,SH-01,shovel,1.18,0.951,0,0.0
2024-09-14,DEMO-01,SH-01,shovel,2.29,0.905,0,0.0
2024-09-15,DEMO-01,SH-01,shovel,0.33,0.986,0,0.0
2024-09-16,DEMO-01,SH-01,shovel,3.73,0.845,0,0.0
2024-09-17,DEMO-01,SH-01,shovel,11.51,0.52,1,7.78
2024-09-18,DEMO-01,SH-01,shovel,0.26,0.989,0,0.0
2024-09-19,DEMO-01,SH-01,shovel,1.71,0.929,0,0.0
2024-09-20,DEMO-01,SH-01,shovel,2.17,0.909,0,0.0
2024-09-21,DEMO-01,SH-01,shovel,1.94,0.919,0,0.0
2024-09-22,DEMO-01,SH-01,shovel,1.34,0.944,0,0.0
2024-09-23,DEMO-01,SH-01,shovel,2.91,0.879,1,2.87
2024-09-24,DEMO-01,SH-01,shovel,5.04,0.79,1,2.97
2024-09-25,DEMO-01,SH-01,shovel,0.3,0.988,0,0.0
2024-09-26,DEMO-01,SH-01,shovel,2.67,0.889,0,0.0
2024-09-27,DEMO-01,SH-01,shovel,1.75,0.927,0,0.0
2024-09-28,DEMO-01,SH-01,shovel,3.32,0.861,0,0.0
2024-09-29,DEMO-01,SH-01,shovel,1.42,0.941,0,0.0
2024-09-30,DEMO-01,SH-01,shovel,4.19,0.825,0,0.0
2024-10-01,DEMO-01,SH-01,shovel,5.78,0.759,0,0.0
2024-10-02,DEMO-01,SH-01,shovel,1.5,0.937,0,0.0
2024-10-03,DEMO-01,SH-01,shovel,3.35,0.86,0,0.0
2024-10-04,DEMO-01,SH-01,shovel,2.18,0.909,0,0.0
2024-10-05,DEMO-01,SH-01,shovel,1.01,0.958,0,0.0
2024-10-06,DEMO-01,SH-01,shovel,1.5,0.938,0,0.0
2024-10-07,DEMO-01,SH-01,shovel,0.7,0.971,0,0.0
2024-10-08,DEMO-01,SH-01,shovel,1.4,0.942,0,0.0
2024-10-09,DEMO-01,SH-01,shovel,0.39,0.984,0,0.0
2024-10-10,DEMO-01,SH-01,shovel,2.07,0.914,0,0.0
2024-10-11,DEMO-01,SH-01,shovel,1.2,0.95,0,0.0
2024-10-12,DEMO-01,SH-01,shovel,2.32,0.903,0,0.0
2024-10-13,DEMO-01,SH-01,shovel,0.93,0.961,0,0.0
2024-10-14,DEMO-01,SH-01,shovel,1.35,0.944,0,0.0
2024-10-15,DEMO-01,SH-01,shovel,0.12,0.995,0,0.0
2024-10-16,DEMO-01,SH-01,shovel,1.25,0.948,0,0.0
2024-10-17,DEMO-01,SH-01,shovel,0.35,0.985,0,0.0
2024-10-18,DEMO-01,SH-01,shovel,1.24,0.948,0,0.0
2024-10-19,DEMO-01,SH-01,shovel,1.76,0.927,0,0.0
2024-10-20,DEMO-01,SH-01,shovel,2.64,0.89,0,0.0
2024-10-21,DEMO-01,SH-01,shovel,2.02,0.916,0,0.0
2024-10-22,DEMO-01,SH-01,shovel,5.21,0.783,0,0.0
2024-10-23,DEMO-01,SH-01,shovel,2.16,0.91,0,0.0
2024-10-24,DEMO-01,SH-01,shovel,0.49,0.98,0,0.0
2024-10-25,DEMO-01,SH-01,shovel,4.19,0.825,0,0.0
2024-10-26,DEMO-01,SH-01,shovel,1.05,0.956,0,0.0
2024-10-27,DEMO-01,SH-01,shovel,4.84,0.798,0,0.0
2024-10-28,DEMO-01,SH-01,shovel,9.76,0.594,1,9.4
2024-10-29,DEMO-01,SH-01,shovel,11.11,0.537,1,8.92
2024-10-30,DEMO-01,SH-01,shovel,6.17,0.743,1,6.78
2024-10-31,DEMO-01,SH-01,shovel,0.55,0.977,0,0.0
2024-11-01,DEMO-01,SH-01,shovel,3.1,0.871,0,0.0
2024-11-02,DEMO-01,SH-01,shovel,0.55,0.977,0,0.0
2024-11-03,DEMO-01,SH-01,shovel,2.32,0.903,0,0.0
2024-11-04,DEMO-01,SH-01,shovel,0.69,0.971,0,0.0
2024-11-05,DEMO-01,SH-01,shovel,0.4,0.983,0,0.0
2024-11-06,DEMO-01,SH-01,shovel,0.67,0.972,0,0.0
2024-11-07,DEMO-01,SH-01,shovel,8.22,0.657,1,8.88
2024-11-08,DEMO-01,SH-01,shovel,2.98,0.876,0,0.0
2024-11-09,DEMO-01,SH-01,shovel,1.84,0.923,0,0.0
2024-11-10,DEMO-01,SH-01,shovel,1.59,0.934,0,0.0
2024-11-11,DEMO-01,SH-01,shovel,0.78,0.968,0,0.0
2024-11-12,DEMO-01,SH-01,shovel,0.67,0.972,0,0.0
2024-11-13,DEMO-01,SH-01,shovel,1.49,0.938,0,0.0
2024-11-14,DEMO-01,SH-01,shovel,0.54,0.978,0,0.0
2024-11-15,DEMO-01,SH-01,shovel,0.72,0.97,0,0.0
2024-11-16,DEMO-01,SH-01,shovel,1.07,0.955,0,0.0
2024-11-17,DEMO-01,SH-01,shovel,1.87,0.922,0,0.0
2024-11-18,DEMO-01,SH-01,shovel,1.47,0.939,0,0.0
2024-11-19,DEMO-01,SH-01,shovel,0.51,0.979,0,0.0
2024-11-20,DEMO-01,SH-01,shovel,1.26,0.948,0,0.0
2024-11-21,DEMO-01,SH-01,shovel,3.0,0.875,0,0.0
2024-11-22,DEMO-01,SH-01,shovel,2.71,0.887,0,0.0
2024-11-23,DEMO-01,SH-01,shovel,0.32,0.987,0,0.0
2024-11-24,DEMO-01,SH-01,shovel,2.38,0.901,0,0.0
2024-11-25,DEMO-01,SH-01,shovel,0.09,0.996,0,0.0
2024-11-26,DEMO-01,SH-01,shovel,1.11,0.954,0,0.0
2024-11-27,DEMO-01,SH-01,shovel,0.72,0.97,0,0.0
2024-11-28,DEMO-01,SH-01,shovel,0.46,0.981,0,0.0
2024-11-29,DEMO-01,SH-01,shovel,1.07,0.956,0,0.0
2024-11-30,DEMO-01,SH-01,shovel,3.3,0.862,0,0.0
2024-12-01,DEMO-01,SH-01,shovel,1.78,0.926,0,0.0
2024-12-02,DEMO-01,SH-01,shovel,1.37,0.943,0,0.0
2024-12-03,DEMO-01,SH-01,shovel,0.37,0.984,0,0.0
2024-12-04,DEMO-01,SH-01,shovel,4.78,0.801,0,0.0
2024-12-05,DEMO-01,SH-01,shovel,0.26,0.989,0,0.0
2024-12-06,DEMO-01,SH-01,shovel,3.77,0.843,0,0.0
2024-12-07,DEMO-01,SH-01,shovel,1.32,0.945,0,0.0
2024-12-08,DEMO-01,SH-01,shovel,1.98,0.917,0,0.0
2024-12-09,DEMO-01,SH-01,shovel,0.76,0.968,0,0.0
2024-12-10,DEMO-01,SH-01,shovel,0.54,0.978,0,0.0
2024-12-11,DEMO-01,SH-01,shovel,3.08,0.872,0,0.0
2024-12-12,DEMO-01,SH-01,shovel,2.19,0.909,0,0.0
2024-12-13,DEMO-01,SH-01,shovel,1.16,0.952,0,0.0
2024-12-14,DEMO-01,SH-01,shovel,0.47,0.981,0,0.0
2024-12-15,DEMO-01,SH-01,shovel,6.71,0.72,0,0.0
2024-12-16,DEMO-01,SH-01,shovel,2.9,0.879,0,0.0
2024-12-17,DEMO-01,SH-01,shovel,3.89,0.838,0,0.0
2024-12-18,DEMO-01,SH-01,shovel,0.33,0.986,0,0.0
2024-12-19,DEMO-01,SH-01,shovel,1.22,0.949,0,0.0
2024-12-20,DEMO-01,SH-01,shovel,0.54,0.977,0,0.0
2024-12-21,DEMO-01,SH-01,shovel,1.28,0.947,0,0.0
2024-12-22,DEMO-01,SH-01,shovel,4.15,0.827,0,0.0
2024-12-23,DEMO-01,SH-01,shovel,2.78,0.884,0,0.0
2024-12-24,DEMO-01,SH-01,shovel,4.77,0.801,0,0.0
2024-12-25,DEMO-01,SH-01,shovel,1.44,0.94,0,0.0
2024-12-26,DEMO-01,SH-01,shovel,2.02,0.916,0,0.0
2024-12-27,DEMO-01,SH-01,shovel,1.59,0.934,0,0.0
2024-12-28,DEMO-01,SH-01,shovel,1.21,0.949,0,0.0
2024-12-29,DEMO-01,SH-01,shovel,1.12,0.953,0,0.0
2024-12-30,DEMO-01,SH-01,shovel,0.78,0.968,0,0.0
2024-12-31,DEMO-01,SH-01,shovel,1.13,0.953,0,0.0
2025-01-01,DEMO-01,SH-01,shovel,3.34,0.861,0,0.0
2025-01-02,DEMO-01,SH-01,shovel,1.69,0.93,0,0.0
2025-01-03,DEMO-01,SH-01,shovel,0.17,0.993,0,0.0
2025-01-04,DEMO-01,SH-01,shovel,0.6,0.975,0,0.0
2025-01-05,DEMO-01,SH-01,shovel,3.17,0.868,0,0.0
2025-01-06,DEMO-01,SH-01,shovel,0.77,0.968,0,0.0
2025-01-07,DEMO-01,SH-01,shovel,2.5,0.896,0,0.0
2025-01-08,DEMO-01,SH-01,shovel,2.27,0.906,0,0.0
2025-01-09,DEMO-01,SH-01,shovel,0.71,0.97,0,0.0
2025-01-10,DEMO-01,SH-01,shovel,3.42,0.857,0,0.0
2025-01-11,DEMO-01,SH-01,shovel,0.88,0.963,0,0.0
2025-01-12,DEMO-01,SH-01,shovel,2.21,0.908,0,0.0
2025-01-13,DEMO-01,SH-01,shovel,3.32,0.862,0,0.0
2025-01-14,DEMO-01,SH-01,shovel,1.84,0.923,0,0.0
2025-01-15,DEMO-01,SH-01,shovel,1.27,0.947,0,0.0
2025-01-16,DEMO-01,SH-01,shovel,1.59,0.934,0,0.0
2025-01-17,DEMO-01,SH-01,shovel,3.3,0.862,0,0.0
2025-01-18,DEMO-01,SH-01,shovel,4.05,0.831,0,0.0
2025-01-19,DEMO-01,SH-01,shovel,2.4,0.9,0,0.0
2025-01-20,DEMO-01,SH-01,shovel,2.25,0.906,0,0.0
2025-01-21,DEMO-01,SH-01,shovel,1.07,0.956,0,0.0
2025-01-22,DEMO-01,SH-01,shovel,0.3,0.987,0,0.0
